year,gender,medal,athlete,country,type,medal_count,athlete_count
2008,Men,Gold,LI Manzhou,China,Table Tennis,408,295
2008,Men,Gold,QIN Xiaojun,China,Table Tennis,408,295
2008,Men,Gold,YE Chaoqun,China,Table Tennis,408,295
2008,Men,Silver,CSEJTEY Richard,Slovakia,Table Tennis,52,295
2008,Men,Silver,JAMBOR Miroslav,Slovakia,Table Tennis,52,295
2008,Men,Bronze,MESSI Stephane,France,Table Tennis,458,295
2008,Men,Bronze,PICHON Alain,France,Table Tennis,458,295
2008,Men,Bronze,SERIGNAT Francois,France,Table Tennis,458,295
2008,Men,Gold,CHEN Chao,China,Table Tennis,408,295
2008,Men,Gold,GE Yang,China,Table Tennis,408,295
2008,Men,Gold,LU Xiaolei,China,Table Tennis,408,295
2008,Men,Gold,MA Lin,China,Table Tennis,408,295
2008,Men,Silver,CARDONA Jorge,Spain,Table Tennis,158,295
2008,Men,Silver,RUIZ Jose Manuel,Spain,Table Tennis,158,295
2008,Men,Bronze,DE LA BOURDONNAYE Gilles,France,Table Tennis,458,295
2008,Men,Bronze,ROUSSEAU Jeremy,France,Table Tennis,458,295
2008,Men,Bronze,ROZIER Christophe,France,Table Tennis,458,295
2008,Women,Gold,LI Qian,China,Table Tennis,408,148
2008,Women,Gold,LIU Jing,China,Table Tennis,408,148
2008,Women,Silver,BRUNELLI Michela,Italy,Table Tennis,128,148
2008,Women,Silver,CUDIA Federica,Italy,Table Tennis,128,148
2008,Women,Silver,PEZZUTTO Pamela,Italy,Table Tennis,128,148
2008,Women,Silver,PODDA Clara,Italy,Table Tennis,128,148
2008,Women,Bronze,BERTRAND Fanny,France,Table Tennis,458,148
2008,Women,Bronze,FILLOU Marie-Christine,France,Table Tennis,458,148
2008,Women,Bronze,LAFAYE Isabelle,France,Table Tennis,458,148
2008,Women,Bronze,MARIAGE Stephanie,France,Table Tennis,458,148
2008,Women,Gold,GU Gai,China,Table Tennis,408,148
2008,Women,Gold,REN Guixiang,China,Table Tennis,408,148
2008,Women,Gold,ZHANG Bian,China,Table Tennis,408,148
2008,Women,Gold,ZHOU Ying,China,Table Tennis,408,148
2008,Women,Silver,SIKORA WEINMANN Monika,Germany,Table Tennis,348,148
2008,Women,Silver,ZIMMERER Andrea,Germany,Table Tennis,348,148
2008,Women,Bronze,ABUAWAD Khetam,Jordan,Table Tennis,12,148
2008,Women,Bronze,AL-AZZAM Fatmeh,Jordan,Table Tennis,12,148
2008,Women,Bronze,BARGOUTHI Maha,Jordan,Table Tennis,12,148
2008,Women,Gold,FAN Lei,China,Table Tennis,408,148
2008,Women,Gold,HOU Chunxiao,China,Table Tennis,408,148
2008,Women,Gold,LEI Lina,China,Table Tennis,408,148
2008,Women,Gold,LIU Meili,China,Table Tennis,408,148
2008,Women,Silver,GRZELAK Malgorzata,Poland,Table Tennis,147,148
2008,Women,Silver,PARTYKA Natalia,Poland,Table Tennis,147,148
2008,Women,Bronze,BARNEOUD Anne,France,Table Tennis,458,148
2008,Women,Bronze,KAMKASOMPHOU Thu,France,Table Tennis,458,148
2008,Women,Bronze,LE MORVAN Audrey,France,Table Tennis,458,148
2008,Women,Bronze,MAIRIE Claire,France,Table Tennis,458,148
2012,Men,Gold,LUDROVSKY Martin,Slovakia,Table Tennis,52,293
2012,Men,Gold,REVUCKY Rastislav,Slovakia,Table Tennis,52,293
2012,Men,Gold,RIAPOS Jan,Slovakia,Table Tennis,52,293
2012,Men,Silver,BOURY Vincent,France,Table Tennis,458,293
2012,Men,Silver,LAMIRAULT Fabien,France,Table Tennis,458,293
2012,Men,Silver,MOLLIENS Stephane,France,Table Tennis,458,293
2012,Men,Bronze,KIM Kong Yong,South Korea,Table Tennis,231,293
2012,Men,Bronze,KIM Kyung Mook,South Korea,Table Tennis,231,293
2012,Men,Bronze,KIM Min Gyu,South Korea,Table Tennis,231,293
2012,Men,Bronze,LEE Chang Ho,South Korea,Table Tennis,231,293
2012,Men,Gold,FENG Panfeng,China,Table Tennis,408,293
2012,Men,Gold,GAO Yanming,China,Table Tennis,408,293
2012,Men,Gold,ZHAO Ping,China,Table Tennis,408,293
2012,Men,Silver,BRUCHLE Thomas,Germany,Table Tennis,348,293
2012,Men,Silver,GURTLER Jan,Germany,Table Tennis,348,293
2012,Men,Silver,NIKELIS Holger,Germany,Table Tennis,348,293
2012,Men,Silver,SCHMIDBERGER Thomas,Germany,Table Tennis,348,293
2012,Men,Bronze,GUILHEM Yann,France,Table Tennis,458,293
2012,Men,Bronze,MERRIEN Florian,France,Table Tennis,458,293
2012,Men,Bronze,ROBIN Jean-Philippe,France,Table Tennis,458,293
2012,Men,Gold,CAO Ningning,China,Table Tennis,408,293
2012,Men,Gold,GUO Xingyuan,China,Table Tennis,408,293
2012,Men,Gold,ZHANG Yan,China,Table Tennis,408,293
2012,Men,Silver,CHOI Il Sang,South Korea,Table Tennis,231,293
2012,Men,Silver,JUNG Eun Chang,South Korea,Table Tennis,231,293
2012,Men,Silver,KIM Jung Gil,South Korea,Table Tennis,231,293
2012,Men,Silver,KIM Young Gun,South Korea,Table Tennis,231,293
2012,Men,Bronze,MARTIN Emeric,France,Table Tennis,458,293
2012,Men,Bronze,ROSEC Gregory,France,Table Tennis,458,293
2012,Men,Bronze,SAVANT-AIRA Nicolas,France,Table Tennis,458,293
