state_fips,state_name,drought_lvl,area_pct,time_range
51,Virginia,D4,0.5237449392712551,2001-2010
51,Virginia,None,62.65643724696356,2001-2010
53,Washington,D0,24.960121457489876,2001-2010
53,Washington,D1,10.248805668016194,2001-2010
53,Washington,D2,7.709271255060729,2001-2010
53,Washington,D3,0.4200404858299595,2001-2010
53,Washington,D4,0.0,2001-2010
53,Washington,None,56.66222672064777,2001-2010
54,West Virginia,D0,18.815080971659917,2001-2010
54,West Virginia,D1,6.183441295546558,2001-2010
54,West Virginia,D2,1.7615587044534413,2001-2010
54,West Virginia,D3,0.3042712550607288,2001-2010
54,West Virginia,D4,0.0,2001-2010
54,West Virginia,None,72.93576923076922,2001-2010
55,Wisconsin,D0,18.98508097165992,2001-2010
55,Wisconsin,D1,14.49427125506073,2001-2010
55,Wisconsin,D2,6.180546558704454,2001-2010
55,Wisconsin,D3,0.6308502024291498,2001-2010
55,Wisconsin,D4,0.0,2001-2010
55,Wisconsin,None,59.71002024291498,2001-2010
56,Wyoming,D0,16.14894736842105,2001-2010
56,Wyoming,D1,17.659129554655873,2001-2010
56,Wyoming,D2,23.627995951417002,2001-2010
56,Wyoming,D3,19.164433198380564,2001-2010
56,Wyoming,D4,3.4976923076923074,2001-2010
56,Wyoming,None,19.901072874493927,2001-2010
1,Alabama,D0,17.96849090909091,2011-2021
1,Alabama,D1,8.942345454545455,2011-2021
1,Alabama,D2,4.970381818181818,2011-2021
1,Alabama,D3,3.196636363636364,2011-2021
1,Alabama,D4,0.7010727272727272,2011-2021
1,Alabama,None,64.22121818181817,2011-2021
2,Alaska,D0,15.501418181818183,2011-2021
2,Alaska,D1,1.7163818181818182,2011-2021
2,Alaska,D2,0.27347272727272726,2011-2021
2,Alaska,D3,0.03890909090909091,2011-2021
2,Alaska,D4,0.0,2011-2021
2,Alaska,None,82.46947272727273,2011-2021
4,Arizona,D0,17.336781818181816,2011-2021
4,Arizona,D1,29.338109090909093,2011-2021
4,Arizona,D2,21.636709090909093,2011-2021
4,Arizona,D3,9.878781818181817,2011-2021
4,Arizona,D4,4.753618181818181,2011-2021
4,Arizona,None,17.05538181818182,2011-2021
5,Arkansas,D0,14.02529090909091,2011-2021
5,Arkansas,D1,10.035509090909091,2011-2021
5,Arkansas,D2,6.129472727272727,2011-2021
5,Arkansas,D3,3.0896545454545454,2011-2021
5,Arkansas,D4,0.7071454545454545,2011-2021
5,Arkansas,None,66.01290909090909,2011-2021
6,California,D0,13.946163636363638,2011-2021
6,California,D1,15.818836363636365,2011-2021
6,California,D2,17.848545454545455,2011-2021
6,California,D3,11.996436363636363,2011-2021
6,California,D4,10.748054545454545,2011-2021
6,California,None,29.64149090909091,2011-2021
8,Colorado,D0,16.656745454545455,2011-2021
8,Colorado,D1,13.840727272727271,2011-2021
8,Colorado,D2,15.591981818181818,2011-2021
8,Colorado,D3,10.88809090909091,2011-2021
8,Colorado,D4,4.03649090909091,2011-2021
8,Colorado,None,38.98625454545454,2011-2021
9,Connecticut,D0,18.819163636363637,2011-2021
9,Connecticut,D1,11.818654545454546,2011-2021
9,Connecticut,D2,4.139236363636363,2011-2021
9,Connecticut,D3,1.3454000000000002,2011-2021
9,Connecticut,D4,0.0,2011-2021
9,Connecticut,None,63.87730909090909,2011-2021
10,Delaware,D0,9.568836363636363,2011-2021
10,Delaware,D1,4.477509090909091,2011-2021
10,Delaware,D2,2.369890909090909,2011-2021
10,Delaware,D3,0.0,2011-2021
10,Delaware,D4,0.0,2011-2021
10,Delaware,None,83.58354545454544,2011-2021
12,Florida,D0,15.541709090909093,2011-2021
12,Florida,D1,9.041054545454545,2011-2021
12,Florida,D2,5.013927272727273,2011-2021
12,Florida,D3,2.404272727272727,2011-2021
12,Florida,D4,0.34385454545454547,2011-2021
12,Florida,None,67.65541818181819,2011-2021
13,Georgia,D0,16.172545454545453,2011-2021
13,Georgia,D1,9.521036363636362,2011-2021
13,Georgia,D2,6.3874545454545455,2011-2021
13,Georgia,D3,7.991236363636364,2011-2021
13,Georgia,D4,2.4945454545454546,2011-2021
13,Georgia,None,57.43338181818182,2011-2021
15,Hawaii,D0,27.484563636363635,2011-2021
15,Hawaii,D1,19.49518181818182,2011-2021
15,Hawaii,D2,7.21270909090909,2011-2021
15,Hawaii,D3,1.633,2011-2021
15,Hawaii,D4,0.0075636363636363635,2011-2021
15,Hawaii,None,44.16672727272727,2011-2021
16,Idaho,D0,24.0458,2011-2021
16,Idaho,D1,15.693327272727272,2011-2021
16,Idaho,D2,7.939618181818182,2011-2021
16,Idaho,D3,1.8940363636363637,2011-2021
16,Idaho,D4,0.023945454545454544,2011-2021
16,Idaho,None,50.40332727272727,2011-2021
17,Illinois,D0,14.693072727272726,2011-2021
17,Illinois,D1,5.5495090909090905,2011-2021
17,Illinois,D2,2.1076363636363635,2011-2021
17,Illinois,D3,0.9044363636363636,2011-2021
17,Illinois,D4,0.09083636363636363,2011-2021
17,Illinois,None,76.65410909090909,2011-2021
18,Indiana,D0,14.267272727272728,2011-2021
18,Indiana,D1,4.352672727272727,2011-2021
18,Indiana,D2,1.0690727272727274,2011-2021
18,Indiana,D3,0.6117454545454546,2011-2021
18,Indiana,D4,0.19458181818181816,2011-2021
18,Indiana,None,79.50456363636364,2011-2021
19,Iowa,D0,14.645290909090908,2011-2021
19,Iowa,D1,9.875072727272727,2011-2021
19,Iowa,D2,6.781254545454545,2011-2021
19,Iowa,D3,3.2976545454545456,2011-2021
19,Iowa,D4,0.0834,2011-2021
19,Iowa,None,65.31736363636364,2011-2021
20,Kansas,D0,19.51950909090909,2011-2021
20,Kansas,D1,14.51738181818182,2011-2021
20,Kansas,D2,11.034418181818182,2011-2021
20,Kansas,D3,7.662145454545455,2011-2021
20,Kansas,D4,4.058836363636364,2011-2021
20,Kansas,None,43.20821818181818,2011-2021
21,Kentucky,D0,8.852872727272727,2011-2021
21,Kentucky,D1,3.1807818181818184,2011-2021
21,Kentucky,D2,1.5548363636363636,2011-2021
21,Kentucky,D3,0.393,2011-2021
21,Kentucky,D4,0.1427090909090909,2011-2021
21,Kentucky,None,85.87563636363636,2011-2021
22,Louisiana,D0,16.93618181818182,2011-2021
22,Louisiana,D1,8.404454545454545,2011-2021
22,Louisiana,D2,4.639163636363636,2011-2021
22,Louisiana,D3,3.223018181818182,2011-2021
22,Louisiana,D4,1.8087818181818183,2011-2021
22,Louisiana,None,64.9886,2011-2021
23,Maine,D0,14.884363636363636,2011-2021
23,Maine,D1,5.898327272727273,2011-2021
23,Maine,D2,1.9498363636363638,2011-2021
23,Maine,D3,0.16061818181818183,2011-2021
23,Maine,D4,0.0,2011-2021
23,Maine,None,77.10678181818183,2011-2021
24,Maryland,D0,13.737945454545454,2011-2021
24,Maryland,D1,5.2956,2011-2021
24,Maryland,D2,0.6458909090909091,2011-2021
24,Maryland,D3,0.0,2011-2021
24,Maryland,D4,0.0,2011-2021
24,Maryland,None,80.32047272727273,2011-2021
25,Massachusetts,D0,17.372363636363634,2011-2021
25,Massachusetts,D1,9.685,2011-2021
25,Massachusetts,D2,3.9497818181818185,2011-2021
25,Massachusetts,D3,1.697381818181818,2011-2021
25,Massachusetts,D4,0.0,2011-2021
25,Massachusetts,None,67.29550909090909,2011-2021
26,Michigan,D0,15.364454545454548,2011-2021
26,Michigan,D1,3.400581818181818,2011-2021
26,Michigan,D2,0.4204727272727273,2011-2021
26,Michigan,D3,0.0088,2011-2021
26,Michigan,D4,0.0,2011-2021
26,Michigan,None,80.80583636363636,2011-2021
27,Minnesota,D0,18.427272727272726,2011-2021
27,Minnesota,D1,11.76329090909091,2011-2021
27,Minnesota,D2,4.5650545454545455,2011-2021
27,Minnesota,D3,1.2872000000000001,2011-2021
27,Minnesota,D4,0.0,2011-2021
27,Minnesota,None,63.957418181818184,2011-2021
28,Mississippi,D0,16.364272727272727,2011-2021
28,Mississippi,D1,7.704599999999999,2011-2021
28,Mississippi,D2,2.7332181818181818,2011-2021
28,Mississippi,D3,0.8895090909090909,2011-2021
28,Mississippi,D4,0.07961818181818182,2011-2021
28,Mississippi,None,72.22925454545454,2011-2021
29,Missouri,D0,17.902927272727275,2011-2021
29,Missouri,D1,9.646072727272728,2011-2021
29,Missouri,D2,4.2996727272727275,2011-2021
29,Missouri,D3,1.4504545454545454,2011-2021
29,Missouri,D4,0.28285454545454547,2011-2021
29,Missouri,None,66.41770909090909,2011-2021
30,Montana,D0,15.877454545454546,2011-2021
30,Montana,D1,8.44798181818182,2011-2021
30,Montana,D2,5.075454545454545,2011-2021
30,Montana,D3,2.2956727272727275,2011-2021
30,Montana,D4,0.34198181818181816,2011-2021
30,Montana,None,67.96172727272727,2011-2021
31,Nebraska,D0,17.588490909090908,2011-2021
31,Nebraska,D1,8.57549090909091,2011-2021
31,Nebraska,D2,5.364254545454545,2011-2021
31,Nebraska,D3,4.8596545454545454,2011-2021
31,Nebraska,D4,4.641218181818182,2011-2021
31,Nebraska,None,58.97087272727273,2011-2021
32,Nevada,D0,14.493672727272727,2011-2021
32,Nevada,D1,18.7814,2011-2021
32,Nevada,D2,19.62538181818182,2011-2021
32,Nevada,D3,13.250145454545454,2011-2021
32,Nevada,D4,4.889545454545455,2011-2021
32,Nevada,None,28.960163636363635,2011-2021
33,New Hampshire,D0,18.609545454545454,2011-2021
33,New Hampshire,D1,8.818090909090909,2011-2021
33,New Hampshire,D2,3.392309090909091,2011-2021
33,New Hampshire,D3,0.6363454545454545,2011-2021
33,New Hampshire,D4,0.0,2011-2021
33,New Hampshire,None,68.54327272727274,2011-2021
34,New Jersey,D0,11.992072727272728,2011-2021
34,New Jersey,D1,4.860654545454546,2011-2021
34,New Jersey,D2,1.0357272727272726,2011-2021
34,New Jersey,D3,0.00012727272727272728,2011-2021
34,New Jersey,D4,0.0,2011-2021
34,New Jersey,None,82.11189090909092,2011-2021
35,New Mexico,D0,16.372745454545456,2011-2021
35,New Mexico,D1,17.442018181818185,2011-2021
35,New Mexico,D2,21.376418181818185,2011-2021
35,New Mexico,D3,13.92761818181818,2011-2021
35,New Mexico,D4,8.02069090909091,2011-2021
35,New Mexico,None,22.860618181818182,2011-2021
36,New York,D0,18.84505454545455,2011-2021
36,New York,D1,5.794472727272727,2011-2021
36,New York,D2,1.2041454545454544,2011-2021
36,New York,D3,0.1618,2011-2021
36,New York,D4,0.0,2011-2021
36,New York,None,73.99456363636364,2011-2021
37,North Carolina,D0,19.029181818181815,2011-2021
37,North Carolina,D1,8.20790909090909,2011-2021
37,North Carolina,D2,1.5220545454545455,2011-2021
37,North Carolina,D3,0.29332727272727277,2011-2021
37,North Carolina,D4,0.02330909090909091,2011-2021
37,North Carolina,None,70.92421818181818,2011-2021
38,North Dakota,D0,21.772636363636366,2011-2021
38,North Dakota,D1,11.589654545454547,2011-2021
38,North Dakota,D2,6.391272727272727,2011-2021
38,North Dakota,D3,2.635981818181818,2011-2021
38,North Dakota,D4,0.3255636363636364,2011-2021
38,North Dakota,None,57.28410909090909,2011-2021
39,Ohio,D0,9.132854545454546,2011-2021
39,Ohio,D1,3.327218181818182,2011-2021
39,Ohio,D2,0.28659999999999997,2011-2021
39,Ohio,D3,0.0062545454545454545,2011-2021
39,Ohio,D4,0.0,2011-2021
39,Ohio,None,87.24730909090908,2011-2021
40,Oklahoma,D0,15.438181818181818,2011-2021
40,Oklahoma,D1,12.965963636363636,2011-2021
40,Oklahoma,D2,11.524709090909091,2011-2021
40,Oklahoma,D3,10.104763636363636,2011-2021
40,Oklahoma,D4,6.129890909090909,2011-2021
40,Oklahoma,None,43.83887272727273,2011-2021
41,Oregon,D0,19.10447272727273,2011-2021
41,Oregon,D1,19.050236363636362,2011-2021
41,Oregon,D2,16.883036363636364,2011-2021
41,Oregon,D3,9.972418181818181,2011-2021
41,Oregon,D4,0.11856363636363636,2011-2021
41,Oregon,None,34.871,2011-2021
42,Pennsylvania,D0,15.70198181818182,2011-2021
42,Pennsylvania,D1,3.4043636363636365,2011-2021
42,Pennsylvania,D2,0.3634,2011-2021
42,Pennsylvania,D3,0.00012727272727272728,2011-2021
42,Pennsylvania,D4,0.0,2011-2021
42,Pennsylvania,None,80.53005454545455,2011-2021
44,Rhode Island,D0,18.79710909090909,2011-2021
44,Rhode Island,D1,11.512781818181818,2011-2021
44,Rhode Island,D2,2.7060181818181817,2011-2021
44,Rhode Island,D3,1.0174727272727273,2011-2021
44,Rhode Island,D4,0.0,2011-2021
44,Rhode Island,None,65.96661818181818,2011-2021
45,South Carolina,D0,20.34554545454545,2011-2021
45,South Carolina,D1,12.504636363636363,2011-2021
45,South Carolina,D2,5.257309090909091,2011-2021
45,South Carolina,D3,2.687690909090909,2011-2021
45,South Carolina,D4,0.1358,2011-2021
45,South Carolina,None,59.069,2011-2021
46,South Dakota,D0,19.17810909090909,2011-2021
46,South Dakota,D1,12.808763636363636,2011-2021
46,South Dakota,D2,6.951018181818181,2011-2021
46,South Dakota,D3,3.380309090909091,2011-2021
46,South Dakota,D4,1.5025636363636363,2011-2021
46,South Dakota,None,56.17912727272727,2011-2021
47,Tennessee,D0,12.847999999999999,2011-2021
47,Tennessee,D1,4.905909090909091,2011-2021
47,Tennessee,D2,2.154309090909091,2011-2021
47,Tennessee,D3,0.6547636363636363,2011-2021
47,Tennessee,D4,0.1220909090909091,2011-2021
47,Tennessee,None,79.31485454545454,2011-2021
48,Texas,D0,16.07989090909091,2011-2021
48,Texas,D1,15.392618181818182,2011-2021
48,Texas,D2,12.035654545454545,2011-2021
48,Texas,D3,8.529963636363636,2011-2021
48,Texas,D4,6.824563636363636,2011-2021
48,Texas,None,41.13763636363637,2011-2021
49,Utah,D0,17.815254545454543,2011-2021
49,Utah,D1,26.149345454545454,2011-2021
49,Utah,D2,18.07689090909091,2011-2021
49,Utah,D3,7.247636363636364,2011-2021
49,Utah,D4,4.604963636363636,2011-2021
49,Utah,None,26.10549090909091,2011-2021
50,Vermont,D0,22.6656,2011-2021
50,Vermont,D1,9.28830909090909,2011-2021
50,Vermont,D2,0.6907818181818182,2011-2021
50,Vermont,D3,0.0,2011-2021
50,Vermont,D4,0.0,2011-2021
50,Vermont,None,67.35530909090909,2011-2021
51,Virginia,D0,17.119418181818183,2011-2021
51,Virginia,D1,5.446763636363636,2011-2021
51,Virginia,D2,0.14616363636363636,2011-2021
51,Virginia,D3,0.0033454545454545456,2011-2021
51,Virginia,D4,0.0,2011-2021
51,Virginia,None,77.2842,2011-2021
53,Washington,D0,21.688672727272728,2011-2021
53,Washington,D1,12.09230909090909,2011-2021
53,Washington,D2,5.883,2011-2021
53,Washington,D3,2.4870363636363635,2011-2021
53,Washington,D4,0.012400000000000001,2011-2021
53,Washington,None,57.8365090909091,2011-2021
54,West Virginia,D0,10.378363636363638,2011-2021
54,West Virginia,D1,0.7274545454545455,2011-2021
54,West Virginia,D2,0.07336363636363637,2011-2021
54,West Virginia,D3,0.0,2011-2021
54,West Virginia,D4,0.0,2011-2021
54,West Virginia,None,88.82067272727274,2011-2021
55,Wisconsin,D0,13.24270909090909,2011-2021
55,Wisconsin,D1,5.072818181818183,2011-2021
55,Wisconsin,D2,2.065727272727273,2011-2021
55,Wisconsin,D3,0.24938181818181818,2011-2021
55,Wisconsin,D4,0.0,2011-2021
55,Wisconsin,None,79.36941818181818,2011-2021
56,Wyoming,D0,18.046163636363634,2011-2021
56,Wyoming,D1,9.237345454545455,2011-2021
56,Wyoming,D2,7.76769090909091,2011-2021
56,Wyoming,D3,5.582363636363636,2011-2021
56,Wyoming,D4,0.5108181818181818,2011-2021
56,Wyoming,None,58.855636363636364,2011-2021
